TOKEN_ID,TOKEN_NAME,IMAGE,TOKEN_URI,BACKGROUND,BASE,TATTOOS,CLOTHING,CHAIN,BAG,PIERCINGS,MOUTH,EYES,HEAD ACCESSORIES,ROBOT,PAWS
6477,DEGEN TOONZ #6477,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6477.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6477.json,BABY_BLUE,RED,NONE,BASEBALL_JERSEY,SILVER_ETH,BACKPACK,MINI_HOOP,DROOL,CLASSIC,HALO,,
6476,DEGEN TOONZ #6476,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6476.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6476.json,GREY,BLACK,DEGEN,PRISON,SILVER_CUBAN,NONE,GOLD_HOOP,GOLD_FANGS,HYPNO,PINK_BEANIE,,
6475,DEGEN TOONZ #6475,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6475.json,,,,,,,,,,,,
6474,DEGEN TOONZ #6474,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6474.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6474.json,BLOOD_ORANGE,GREY,NONE,PLAIN_WHITE_TEE,ETH,NONE,MINI_HOOP,CLASSIC,DEGEN_AVIATORS,BLACK_BUCKET,,
6473,DEGEN TOONZ #6473,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6473.json,,,,,,,,,,,,
6472,DEGEN TOONZ #6472,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6472.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6472.json,DARK_GREY,TAN,NONE,PLAIN_BLACK_TEE,NONE,DEGEN_CROSSBODY,MINI_HOOP,SMILE,CRYING,HALO,,
6471,DEGEN TOONZ #6471,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6471.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6471.json,NAVY_BLUE,TAN,NONE,MONOGRAM_BOMBER,NONE,NONE,MINI_HOOP,DROOL,XX,SMOKE,,
6470,DEGEN TOONZ #6470,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6470.json,,,,,,,,,,,,
6469,DEGEN TOONZ #6469,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6469.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6469.json,ORANGE,WHITE,NO_HOPES,WORLD_TOUR_TEE,YG_CUBAN,NONE,DIAMOND_STUD,BANDANA,RayBan_Glasses,PINK_BEANIE,,
6468,DEGEN TOONZ #6468,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6468.json,,,,,,,,,,,,
6467,DEGEN TOONZ #6467,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6467.json,,,,,,,,,,,,
6466,DEGEN TOONZ #6466,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6466.json,,,,,,,,,,,,
6464,DEGEN TOONZ #6464,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6464.json,,,,,,,,,,,,
6465,DEGEN TOONZ #6465,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6465.json,,,,,,,,,,,,
6463,DEGEN TOONZ #6463,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6463.json,,,,,,,,,,,,
6462,DEGEN TOONZ #6462,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6462.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6462.json,NAVY_BLUE,GREY,NONE,MONOGRAM_BOMBER,SILVER_CUBAN,NONE,MINI_HOOP,GROWL,CLASSIC,SNAPBACK,,
6453,DEGEN TOONZ #6453,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6453.json,,,,,,,,,,,,
6456,DEGEN TOONZ #6456,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6456.json,,,,,,,,,,,,
6454,DEGEN TOONZ #6454,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6454.json,,,,,,,,,,,,
6458,DEGEN TOONZ #6458,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6458.json,,,,,,,,,,,,
6461,DEGEN TOONZ #6461,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6461.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6461.json,BABY_BLUE,BROWN,ETH_WINGS,SUSPENDERS,SILVER_CUBAN,NONE,MINI_HOOP,GROWL,STONED,SNAPBACK,,
6455,DEGEN TOONZ #6455,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6455.json,,,,,,,,,,,,
6457,DEGEN TOONZ #6457,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6457.json,,,,,,,,,,,,
6460,DEGEN TOONZ #6460,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6460.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6460.json,LEMON_YELLOW,BLACK,NONE,THATS_ALL_FOLKS_TEE,SILVER_CUBAN,NONE,NONE,DROOL,HYPNO,NONE,,
6452,DEGEN TOONZ #6452,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6452.json,,,,,,,,,,,,
6459,DEGEN TOONZ #6459,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6459.json,,,,,,,,,,,,
6451,DEGEN TOONZ #6451,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6451.json,,,,,,,,,,,,
6450,DEGEN TOONZ #6450,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6450.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6450.json,PURPLE,GREY,NONE,RED_HAWAIIAN_SHIRT,YG_CUBAN,NONE,GOLD_HOOP,SMILE,CRYING,SNAPBACK,,
6448,DEGEN TOONZ #6448,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6448.json,,,,,,,,,,,,
6446,DEGEN TOONZ #6446,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6446.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6446.json,ORANGE,BROWN,NONE,BASKETBALL_JERSEY,LIGHTNING_BOLT,NONE,GOLD_HOOP,SMILE,CRYING,NONE,,
6445,DEGEN TOONZ #6445,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6445.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6445.json,PURPLE,GREY,NO_HOPES,BASKETBALL_JERSEY,NONE,NONE,EAR_CHAIN,DYANAMITE,STONED,WHITE_BUCKET,,
6447,DEGEN TOONZ #6447,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6447.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6447.json,NAVY_BLUE,WHITE,NONE,GM_GN_HOODIE,SILVER_CUBAN,BACKPACK,GOLD_HOOP,DYANAMITE,LIGHTNING_BOLT,GREY_BEANIE,,
6449,DEGEN TOONZ #6449,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6449.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6449.json,GREEN,RAINBOW,NONE,BASKETBALL_JERSEY,GOLD_CARROT,CROSS_BODY,TRIO,GOLD_FANGS,CLASSIC,WHITE_BUCKET,,
6444,DEGEN TOONZ #6444,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6444.json,,,,,,,,,,,,
6443,DEGEN TOONZ #6443,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6443.json,,,,,,,,,,,,
6442,DEGEN TOONZ #6442,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6442.json,,,,,,,,,,,,
6441,DEGEN TOONZ #6441,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6441.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6441.json,ORANGE,TAN,DRAGON,BLACK_PUFFER,YG_CUBAN,NONE,EAR_CHAIN,TONGUE,HEART,PINK_BEANIE,,
6440,DEGEN TOONZ #6440,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6440.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6440.json,PURPLE,BLACK,NONE,NONE,LIGHTNING_BOLT,NONE,GOLD_HOOP,SMILE,DOLLAR,STARS,,
6439,DEGEN TOONZ #6439,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6439.json,,,,,,,,,,,,
6435,DEGEN TOONZ #6435,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6435.json,,,,,,,,,,,,
6432,DEGEN TOONZ #6432,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6432.json,,,,,,,,,,,,
6438,DEGEN TOONZ #6438,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6438.json,,,,,,,,,,,,
6434,DEGEN TOONZ #6434,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6434.json,,,,,,,,,,,,
6436,DEGEN TOONZ #6436,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6436.json,,,,,,,,,,,,
6437,DEGEN TOONZ #6437,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6437.json,,,,,,,,,,,,
6433,DEGEN TOONZ #6433,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6433.json,,,,,,,,,,,,
6430,DEGEN TOONZ #6430,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6430.json,,,,,,,,,,,,
6431,DEGEN TOONZ #6431,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6431.json,,,,,,,,,,,,
6429,DEGEN TOONZ #6429,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6429.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6429.json,BLOOD_ORANGE,BROWN,NO_HOPES,TURTLENECK,NONE,NONE,NONE,TONGUE,DOLLAR,PINK_BEANIE,,
6428,DEGEN TOONZ #6428,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6428.json,,,,,,,,,,,,
6427,DEGEN TOONZ #6427,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6427.json,,,,,,,,,,,,
6425,DEGEN TOONZ #6425,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6425.json,,,,,,,,,,,,
6422,DEGEN TOONZ #6422,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6422.json,,,,,,,,,,,,
6426,DEGEN TOONZ #6426,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6426.json,,,,,,,,,,,,
6424,DEGEN TOONZ #6424,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6424.json,,,,,,,,,,,,
6423,DEGEN TOONZ #6423,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6423.json,,,,,,,,,,,,
6421,DEGEN TOONZ #6421,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6421.json,,,,,,,,,,,,
6420,DEGEN TOONZ #6420,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6420.json,,,,,,,,,,,,
6419,DEGEN TOONZ #6419,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6419.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6419.json,BABY_BLUE,RAINBOW,NONE,DISTRESSED_WHITE_TEE,ETH,NONE,NONE,GROWL,CLASSIC,NONE,,
6417,DEGEN TOONZ #6417,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6417.json,,,,,,,,,,,,
6418,DEGEN TOONZ #6418,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6418.json,,,,,,,,,,,,
6415,DEGEN TOONZ #6415,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6415.json,,,,,,,,,,,,
6416,DEGEN TOONZ #6416,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6416.json,,,,,,,,,,,,
6414,DEGEN TOONZ #6414,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6414.json,,,,,,,,,,,,
6413,DEGEN TOONZ #6413,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6413.json,,,,,,,,,,,,
6411,DEGEN TOONZ #6411,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6411.json,,,,,,,,,,,,
6412,DEGEN TOONZ #6412,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6412.json,,,,,,,,,,,,
6408,DEGEN TOONZ #6408,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6408.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6408.json,BIEGE_HALFTONE,BLACK,NO_HOPES,NFTEE,SILVER_CUBAN,BACKPACK,NONE,MEH,LIGHTNING_BOLT,WHITE_BUCKET,,
6407,DEGEN TOONZ #6407,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6407.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6407.json,BIEGE_HALFTONE,TAN,NO_HOPES,PLAIN_BLACK_TEE,SILVER_CUBAN,BACKPACK,GOLD_HOOP,JOINT,LIGHTNING_BOLT,NONE,,
6409,DEGEN TOONZ #6409,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6409.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6409.json,BABY_BLUE,GREY,DEGEN,DISTRESSED_WHITE_TEE,SILVER_CUBAN,NONE,NONE,SMILE,CLASSIC,BLACK_HEADPHONES,,
6410,DEGEN TOONZ #6410,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6410.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6410.json,BABY_BLUE,TAN,DRAGON,RED_PUFFER,SILVER_CUBAN,NONE,GOLD_HOOP,SMILE,DOLLAR,NONE,,
6405,DEGEN TOONZ #6405,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6405.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6405.json,NAVY_BLUE,BROWN,ETH_WINGS,PLAIN_BLACK_TEE,SILVER_ETH,CROSS_BODY,NONE,GOLD_FANGS,LIGHTNING_BOLT,BLACK_BUCKET,,
6400,DEGEN TOONZ #6400,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6400.json,,,,,,,,,,,,
6406,DEGEN TOONZ #6406,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6406.json,,,,,,,,,,,,
6404,DEGEN TOONZ #6404,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6404.json,,,,,,,,,,,,
6402,DEGEN TOONZ #6402,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6402.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6402.json,BIEGE_HALFTONE,IRRIDESCENT,NO_HOPES,DISTRESSED_WHITE_TEE,SILVER_ETH,NONE,LIGHTNING_BOLT,MEH,CLASSIC,HALO,,
6399,DEGEN TOONZ #6399,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6399.json,,,,,,,,,,,,
6401,DEGEN TOONZ #6401,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6401.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6401.json,PURPLE,BLACK,NONE,TURTLENECK,YG_CUBAN,BACKPACK,MINI_HOOP,JOINT,BRUISED,NONE,,
6403,DEGEN TOONZ #6403,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6403.json,,,,,,,,,,,,
6397,DEGEN TOONZ #6397,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6397.json,,,,,,,,,,,,
6398,DEGEN TOONZ #6398,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6398.json,,,,,,,,,,,,
6396,DEGEN TOONZ #6396,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6396.json,,,,,,,,,,,,
6395,DEGEN TOONZ #6395,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6395.json,,,,,,,,,,,,
6394,DEGEN TOONZ #6394,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6394.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6394.json,GREY,WHITE,NO_HOPES,VARSITY_JACKET,SILVER_CUBAN,CROSS_BODY,DIAMOND_STUD,CLASSIC,STONED,HALO,,
6392,DEGEN TOONZ #6392,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6392.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6392.json,BIEGE_BROKEN_WALL,BLACK,NO_HOPES,MAMBA_JERSEY,LIGHTNING_BOLT,NONE,NONE,CLASSIC,STONED,PINK_BEANIE,,
6393,DEGEN TOONZ #6393,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6393.json,,,,,,,,,,,,
6386,DEGEN TOONZ #6386,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6386.json,,,,,,,,,,,,
6390,DEGEN TOONZ #6390,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6390.json,,,,,,,,,,,,
6388,DEGEN TOONZ #6388,,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6388.json,,,,,,,,,,,,
6387,DEGEN TOONZ #6387,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6387.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6387.json,FADED_PINK,RED,DEGEN,BLACK_PUFFER,ETH,NONE,NONE,DROOL,CLASSIC,WHITE_BUCKET,,
6384,DEGEN TOONZ #6384,,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6384.json,,,,,,,,,,,,
6383,DEGEN TOONZ #6383,,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6383.json,,,,,,,,,,,,
6391,DEGEN TOONZ #6391,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6391.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6391.json,BLOOD_ORANGE,PINK,NO_HOPES,NFTEE,GOLD_CARROT,BACKPACK,GOLD_HOOP,GOLD_FANGS,LIGHTNING_BOLT,HALO,,
6385,DEGEN TOONZ #6385,,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6385.json,,,,,,,,,,,,
6382,DEGEN TOONZ #6382,,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6382.json,,,,,,,,,,,,
6389,DEGEN TOONZ #6389,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6389.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6389.json,GREY,GREY,ETH_WINGS,BASEBALL_JERSEY,NONE,DEGEN_CROSSBODY,LIGHTNING_BOLT,JOINT,STONED,PINK_BEANIE,,
6381,DEGEN TOONZ #6381,,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6381.json,,,,,,,,,,,,
6365,DEGEN TOONZ #6365,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6365.json,,,,,,,,,,,,
6366,DEGEN TOONZ #6366,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6366.json,,,,,,,,,,,,
6375,DEGEN TOONZ #6375,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6375.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6375.json,NAVY_BLUE,TAN,DEGEN,WORLD_TOUR_TEE,SILVER_ETH,NONE,NONE,TONGUE,STONED,BLACK_HEADPHONES,,
6377,DEGEN TOONZ #6377,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6377.json,,,,,,,,,,,,
6378,DEGEN TOONZ #6378,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6378.json,,,,,,,,,,,,
6376,DEGEN TOONZ #6376,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6376.json,,,,,,,,,,,,
6369,DEGEN TOONZ #6369,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6369.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6369.json,NAVY_BLUE,IRRIDESCENT,NONE,STONE_ESSENTIALS,YG_CUBAN,NONE,GOLD_HOOP,GOLD_FANGS,BRUISED,NONE,,
6368,DEGEN TOONZ #6368,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6368.json,,,,,,,,,,,,
6371,DEGEN TOONZ #6371,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6371.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6371.json,NAVY_BLUE,BROWN,ETH_WINGS,MONOGRAM_BOMBER,NONE,CROSS_BODY,GOLD_HOOP,GOLD_FANGS,CLASSIC,NONE,,
6372,DEGEN TOONZ #6372,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6372.json,,,,,,,,,,,,
6370,DEGEN TOONZ #6370,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6370.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6370.json,LEMON_YELLOW,WHITE,NONE,PLAIN_WHITE_TEE,NONE,NONE,GOLD_HOOP,CLASSIC,DEGEN_AVIATORS,PINK_BEANIE,,
6367,DEGEN TOONZ #6367,http://degentoonz-app-gfcxi.ondigitalocean.app/asset/6367.png,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6367.json,FADED_PINK,WHITE,NONE,RED_PUFFER,LIGHTNING_BOLT,CROSS_BODY,NONE,TONGUE,CRYING,GREY_BEANIE,,
6380,DEGEN TOONZ #6380,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6380.json,,,,,,,,,,,,
6379,DEGEN TOONZ #6379,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6379.json,,,,,,,,,,,,
6373,DEGEN TOONZ #6373,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6373.json,,,,,,,,,,,,
6374,DEGEN TOONZ #6374,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6374.json,,,,,,,,,,,,
6363,DEGEN TOONZ #6363,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6363.json,,,,,,,,,,,,
6364,DEGEN TOONZ #6364,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6364.json,,,,,,,,,,,,
6362,DEGEN TOONZ #6362,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6362.json,,,,,,,,,,,,
6361,DEGEN TOONZ #6361,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6361.json,,,,,,,,,,,,
6357,DEGEN TOONZ #6357,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6357.json,,,,,,,,,,,,
6356,DEGEN TOONZ #6356,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6356.json,,,,,,,,,,,,
6355,DEGEN TOONZ #6355,http://degentoonz-app-gfcxi.ondigitalocean.app/hidden.gif,https://degentoonz-app-gfcxi.ondigitalocean.app/metadata/6355.json,,,,,,,,,,,,
